INFO 2025-06-12 22:05:01,017 autoreload 64871 8810225408 Watching for file changes with StatReloader
INFO 2025-07-01 21:25:17,559 agent_manager 41137 6203715584 Interacción procesada - Agente: tutor, Query: 'Crea una simulación interactiva para enseñar funci...', Response time: 9.14s
ERROR 2025-07-01 21:25:17,560 conversation_memory 41137 6203715584 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-01 21:25:17,561 conversation_memory 41137 6203715584 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
WARNING 2025-07-01 21:27:21,720 ai_service 42788 8355503872 Claude API key no configurada
INFO 2025-07-01 21:27:21,720 agent_manager 42788 8355503872 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:27:21,724 ai_service 42788 8355503872 Claude API key no configurada
INFO 2025-07-01 21:27:21,724 agent_manager 42788 8355503872 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:27:21,729 ai_service 42788 8355503872 Claude API key no configurada
INFO 2025-07-01 21:27:21,729 agent_manager 42788 8355503872 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:27:21,733 ai_service 42788 8355503872 Claude API key no configurada
INFO 2025-07-01 21:27:21,733 agent_manager 42788 8355503872 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:27:21,738 ai_service 42788 8355503872 Claude API key no configurada
INFO 2025-07-01 21:27:21,739 agent_manager 42788 8355503872 ✅ Analytics Agent inicializado
WARNING 2025-07-01 21:27:21,743 ai_service 42788 8355503872 Claude API key no configurada
INFO 2025-07-01 21:27:21,743 agent_manager 42788 8355503872 ✅ Content Creator Agent inicializado
INFO 2025-07-01 21:27:21,743 agent_manager 42788 8355503872 AgentManager inicializado con 6 agentes
INFO 2025-07-01 21:27:21,744 ai_service 42788 8355503872 Procesando consulta con OpenAI - Tokens: 1128
INFO 2025-07-01 21:27:29,369 _client 42788 8355503872 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 21:27:29,375 ai_service 42788 8355503872 Consulta procesada exitosamente en 7.63s
INFO 2025-07-01 21:27:29,375 agent_manager 42788 8355503872 Interacción procesada - Agente: content_creator, Query: 'Crea una simulación interactiva para enseñar funci...', Response time: 7.63s
INFO 2025-07-01 21:27:57,185 autoreload 41137 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/apps/agents/urls.py changed, reloading.
INFO 2025-07-01 21:27:58,223 autoreload 42929 8355503872 Watching for file changes with StatReloader
INFO 2025-07-01 21:28:45,204 autoreload 42929 8355503872 /Users/eudesz/Documents/MySpace/Chat_agent_AI/Archivo/apps/agents/views.py changed, reloading.
INFO 2025-07-01 21:28:46,103 autoreload 43098 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 21:29:01,624 ai_service 43098 6198079488 Claude API key no configurada
INFO 2025-07-01 21:29:01,625 agent_manager 43098 6198079488 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:29:01,629 ai_service 43098 6198079488 Claude API key no configurada
INFO 2025-07-01 21:29:01,629 agent_manager 43098 6198079488 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:29:01,633 ai_service 43098 6198079488 Claude API key no configurada
INFO 2025-07-01 21:29:01,633 agent_manager 43098 6198079488 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:29:01,638 ai_service 43098 6198079488 Claude API key no configurada
INFO 2025-07-01 21:29:01,638 agent_manager 43098 6198079488 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:29:01,642 ai_service 43098 6198079488 Claude API key no configurada
INFO 2025-07-01 21:29:01,642 agent_manager 43098 6198079488 ✅ Analytics Agent inicializado
WARNING 2025-07-01 21:29:01,646 ai_service 43098 6198079488 Claude API key no configurada
INFO 2025-07-01 21:29:01,646 agent_manager 43098 6198079488 ✅ Content Creator Agent inicializado
INFO 2025-07-01 21:29:01,646 agent_manager 43098 6198079488 AgentManager inicializado con 6 agentes
INFO 2025-07-01 21:29:01,647 ai_service 43098 6198079488 Procesando consulta con OpenAI - Tokens: 1125
INFO 2025-07-01 21:29:09,486 _client 43098 6198079488 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 21:29:09,498 ai_service 43098 6198079488 Consulta procesada exitosamente en 7.85s
INFO 2025-07-01 21:29:09,499 agent_manager 43098 6198079488 Interacción procesada - Agente: content_creator, Query: 'Crea una simulacion interactiva para enseñar Funci...', Response time: 7.85s
INFO 2025-07-01 21:30:22,734 views 43098 6232305664 📋 Listando 5 documentos
INFO 2025-07-01 21:30:22,740 views 43098 6232305664 📋 Listando 5 documentos
INFO 2025-07-01 21:30:28,615 views 43098 6215479296 📋 Listando 5 documentos
INFO 2025-07-01 21:30:28,622 views 43098 6215479296 📋 Listando 5 documentos
INFO 2025-07-01 21:31:55,468 autoreload 44680 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 21:32:05,461 log 44680 6156513280 Not Found: /
WARNING 2025-07-01 21:32:11,835 log 44680 6156513280 Not Found: /
WARNING 2025-07-01 21:32:12,647 log 44680 6156513280 Not Found: /favicon.ico
INFO 2025-07-01 21:32:20,497 autoreload 45092 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 21:32:22,516 log 44680 12901707776 Not Found: /
WARNING 2025-07-01 21:32:29,162 ai_service 44680 12918534144 Claude API key no configurada
INFO 2025-07-01 21:32:29,162 agent_manager 44680 12918534144 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:32:29,167 ai_service 44680 12918534144 Claude API key no configurada
INFO 2025-07-01 21:32:29,167 agent_manager 44680 12918534144 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:32:29,172 ai_service 44680 12918534144 Claude API key no configurada
INFO 2025-07-01 21:32:29,172 agent_manager 44680 12918534144 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:32:29,177 ai_service 44680 12918534144 Claude API key no configurada
INFO 2025-07-01 21:32:29,177 agent_manager 44680 12918534144 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:32:29,182 ai_service 44680 12918534144 Claude API key no configurada
INFO 2025-07-01 21:32:29,182 agent_manager 44680 12918534144 ✅ Analytics Agent inicializado
WARNING 2025-07-01 21:32:29,187 ai_service 44680 12918534144 Claude API key no configurada
INFO 2025-07-01 21:32:29,187 agent_manager 44680 12918534144 ✅ Content Creator Agent inicializado
INFO 2025-07-01 21:32:29,187 agent_manager 44680 12918534144 AgentManager inicializado con 6 agentes
INFO 2025-07-01 21:32:29,191 ai_service 44680 12918534144 Procesando consulta con OpenAI - Tokens: 1124
INFO 2025-07-01 21:32:37,041 _client 44680 12918534144 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 21:32:37,052 ai_service 44680 12918534144 Consulta procesada exitosamente en 7.86s
INFO 2025-07-01 21:32:37,052 agent_manager 44680 12918534144 Interacción procesada - Agente: content_creator, Query: 'Crea una simulacion interactiva para enseñar funci...', Response time: 7.86s
WARNING 2025-07-01 21:32:48,813 ai_service 44680 12901707776 Claude API key no configurada
INFO 2025-07-01 21:32:48,814 agent_manager 44680 12901707776 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:32:48,820 ai_service 44680 12901707776 Claude API key no configurada
INFO 2025-07-01 21:32:48,820 agent_manager 44680 12901707776 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:32:48,827 ai_service 44680 12901707776 Claude API key no configurada
INFO 2025-07-01 21:32:48,827 agent_manager 44680 12901707776 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:32:48,835 ai_service 44680 12901707776 Claude API key no configurada
INFO 2025-07-01 21:32:48,836 agent_manager 44680 12901707776 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:32:48,842 ai_service 44680 12901707776 Claude API key no configurada
INFO 2025-07-01 21:32:48,842 agent_manager 44680 12901707776 ✅ Analytics Agent inicializado
WARNING 2025-07-01 21:32:48,849 ai_service 44680 12901707776 Claude API key no configurada
INFO 2025-07-01 21:32:48,849 agent_manager 44680 12901707776 ✅ Content Creator Agent inicializado
INFO 2025-07-01 21:32:48,849 agent_manager 44680 12901707776 AgentManager inicializado con 6 agentes
INFO 2025-07-01 21:32:48,853 ai_service 44680 12901707776 Procesando consulta con OpenAI - Tokens: 1124
INFO 2025-07-01 21:32:56,815 _client 44680 12901707776 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 21:32:56,824 ai_service 44680 12901707776 Consulta procesada exitosamente en 7.97s
INFO 2025-07-01 21:32:56,824 agent_manager 44680 12901707776 Interacción procesada - Agente: content_creator, Query: 'Crea una simulacion interactiva para enseñar funci...', Response time: 7.97s
WARNING 2025-07-01 21:33:22,925 log 44680 6156513280 Not Found: /
WARNING 2025-07-01 21:33:25,463 log 44680 6156513280 Not Found: /
WARNING 2025-07-01 21:33:25,688 log 44680 6156513280 Not Found: /
INFO 2025-07-01 21:33:48,889 autoreload 45849 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-01 21:33:58,244 log 45849 6133870592 Not Found: /
INFO 2025-07-01 21:34:09,369 views 45849 6150696960 📋 Listando 5 documentos
INFO 2025-07-01 21:34:09,444 views 45849 6150696960 📋 Listando 5 documentos
WARNING 2025-07-01 21:34:34,936 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:34:34,937 agent_manager 45849 6150696960 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:34:34,941 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:34:34,941 agent_manager 45849 6150696960 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:34:34,946 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:34:34,946 agent_manager 45849 6150696960 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:34:34,951 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:34:34,951 agent_manager 45849 6150696960 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:34:34,955 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:34:34,955 agent_manager 45849 6150696960 ✅ Analytics Agent inicializado
WARNING 2025-07-01 21:34:34,960 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:34:34,960 agent_manager 45849 6150696960 ✅ Content Creator Agent inicializado
INFO 2025-07-01 21:34:34,960 agent_manager 45849 6150696960 AgentManager inicializado con 6 agentes
INFO 2025-07-01 21:34:34,963 ai_service 45849 6150696960 Procesando consulta con OpenAI - Tokens: 1127
INFO 2025-07-01 21:34:44,185 _client 45849 6150696960 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 21:34:44,194 ai_service 45849 6150696960 Consulta procesada exitosamente en 9.23s
INFO 2025-07-01 21:34:44,194 agent_manager 45849 6150696960 Interacción procesada - Agente: content_creator, Query: 'Crea una simulacion interactiva para enseñar Ecuac...', Response time: 9.23s
WARNING 2025-07-01 21:35:33,447 ai_service 45849 6168096768 Claude API key no configurada
INFO 2025-07-01 21:35:33,449 agent_manager 45849 6168096768 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:35:33,453 ai_service 45849 6168096768 Claude API key no configurada
INFO 2025-07-01 21:35:33,453 agent_manager 45849 6168096768 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:35:33,458 ai_service 45849 6168096768 Claude API key no configurada
INFO 2025-07-01 21:35:33,458 agent_manager 45849 6168096768 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:35:33,462 ai_service 45849 6168096768 Claude API key no configurada
INFO 2025-07-01 21:35:33,462 agent_manager 45849 6168096768 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:35:33,466 ai_service 45849 6168096768 Claude API key no configurada
INFO 2025-07-01 21:35:33,466 agent_manager 45849 6168096768 ✅ Analytics Agent inicializado
WARNING 2025-07-01 21:35:33,470 ai_service 45849 6168096768 Claude API key no configurada
INFO 2025-07-01 21:35:33,471 agent_manager 45849 6168096768 ✅ Content Creator Agent inicializado
INFO 2025-07-01 21:35:33,471 agent_manager 45849 6168096768 AgentManager inicializado con 6 agentes
WARNING 2025-07-01 21:37:00,829 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 21:37:00,830 agent_manager 45849 6133870592 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:37:00,835 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 21:37:00,835 agent_manager 45849 6133870592 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:37:00,841 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 21:37:00,841 agent_manager 45849 6133870592 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:37:00,846 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 21:37:00,846 agent_manager 45849 6133870592 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:37:00,851 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 21:37:00,851 agent_manager 45849 6133870592 ✅ Analytics Agent inicializado
WARNING 2025-07-01 21:37:00,855 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 21:37:00,855 agent_manager 45849 6133870592 ✅ Content Creator Agent inicializado
INFO 2025-07-01 21:37:00,855 agent_manager 45849 6133870592 AgentManager inicializado con 6 agentes
WARNING 2025-07-01 21:37:07,058 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:37:07,058 agent_manager 45849 6150696960 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:37:07,063 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:37:07,064 agent_manager 45849 6150696960 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:37:07,068 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:37:07,068 agent_manager 45849 6150696960 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:37:07,073 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:37:07,073 agent_manager 45849 6150696960 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:37:07,078 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:37:07,078 agent_manager 45849 6150696960 ✅ Analytics Agent inicializado
WARNING 2025-07-01 21:37:07,082 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 21:37:07,082 agent_manager 45849 6150696960 ✅ Content Creator Agent inicializado
INFO 2025-07-01 21:37:07,082 agent_manager 45849 6150696960 AgentManager inicializado con 6 agentes
INFO 2025-07-01 21:37:07,089 ai_service 45849 6150696960 Procesando consulta con OpenAI - Tokens: 1127
INFO 2025-07-01 21:37:15,167 _client 45849 6150696960 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 21:37:15,173 ai_service 45849 6150696960 Consulta procesada exitosamente en 8.09s
INFO 2025-07-01 21:37:15,173 agent_manager 45849 6150696960 Interacción procesada - Agente: content_creator, Query: 'Crea una simulacion interactiva para enseñar ecuac...', Response time: 8.09s
WARNING 2025-07-01 21:38:02,581 ai_service 45849 12968816640 Claude API key no configurada
INFO 2025-07-01 21:38:02,582 agent_manager 45849 12968816640 ✅ Tutor Agent inicializado
WARNING 2025-07-01 21:38:02,593 ai_service 45849 12968816640 Claude API key no configurada
INFO 2025-07-01 21:38:02,593 agent_manager 45849 12968816640 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 21:38:02,601 ai_service 45849 12968816640 Claude API key no configurada
INFO 2025-07-01 21:38:02,601 agent_manager 45849 12968816640 ✅ Counselor Agent inicializado
WARNING 2025-07-01 21:38:02,609 ai_service 45849 12968816640 Claude API key no configurada
INFO 2025-07-01 21:38:02,609 agent_manager 45849 12968816640 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 21:38:02,615 ai_service 45849 12968816640 Claude API key no configurada
INFO 2025-07-01 21:38:02,615 agent_manager 45849 12968816640 ✅ Analytics Agent inicializado
WARNING 2025-07-01 21:38:02,621 ai_service 45849 12968816640 Claude API key no configurada
INFO 2025-07-01 21:38:02,621 agent_manager 45849 12968816640 ✅ Content Creator Agent inicializado
INFO 2025-07-01 21:38:02,621 agent_manager 45849 12968816640 AgentManager inicializado con 6 agentes
INFO 2025-07-01 21:38:02,625 ai_service 45849 12968816640 Procesando consulta con OpenAI - Tokens: 1127
INFO 2025-07-01 21:38:13,723 _client 45849 12968816640 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 21:38:13,728 ai_service 45849 12968816640 Consulta procesada exitosamente en 11.11s
INFO 2025-07-01 21:38:13,728 agent_manager 45849 12968816640 Interacción procesada - Agente: content_creator, Query: 'Crea una simulacion interactiva para enseñar Ecuac...', Response time: 11.11s
WARNING 2025-07-01 22:02:22,011 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:02:22,014 agent_manager 45849 6133870592 ✅ Tutor Agent inicializado
WARNING 2025-07-01 22:02:22,020 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:02:22,020 agent_manager 45849 6133870592 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 22:02:22,025 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:02:22,025 agent_manager 45849 6133870592 ✅ Counselor Agent inicializado
WARNING 2025-07-01 22:02:22,031 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:02:22,031 agent_manager 45849 6133870592 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 22:02:22,036 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:02:22,036 agent_manager 45849 6133870592 ✅ Analytics Agent inicializado
WARNING 2025-07-01 22:02:22,042 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:02:22,042 agent_manager 45849 6133870592 ✅ Content Creator Agent inicializado
INFO 2025-07-01 22:02:22,043 agent_manager 45849 6133870592 AgentManager inicializado con 6 agentes
INFO 2025-07-01 22:02:22,055 ai_service 45849 6133870592 Procesando consulta con OpenAI - Tokens: 1122
INFO 2025-07-01 22:02:32,551 _client 45849 6133870592 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 22:02:32,561 ai_service 45849 6133870592 Consulta procesada exitosamente en 10.51s
INFO 2025-07-01 22:02:32,561 agent_manager 45849 6133870592 Interacción procesada - Agente: content_creator, Query: 'Crea una ejercicio interactiva para enseñar seno...', Response time: 10.51s
WARNING 2025-07-01 22:03:02,962 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 22:03:02,963 agent_manager 45849 6150696960 ✅ Tutor Agent inicializado
WARNING 2025-07-01 22:03:02,975 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 22:03:02,975 agent_manager 45849 6150696960 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 22:03:02,985 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 22:03:02,985 agent_manager 45849 6150696960 ✅ Counselor Agent inicializado
WARNING 2025-07-01 22:03:02,993 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 22:03:02,993 agent_manager 45849 6150696960 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 22:03:03,000 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 22:03:03,000 agent_manager 45849 6150696960 ✅ Analytics Agent inicializado
WARNING 2025-07-01 22:03:03,005 ai_service 45849 6150696960 Claude API key no configurada
INFO 2025-07-01 22:03:03,006 agent_manager 45849 6150696960 ✅ Content Creator Agent inicializado
INFO 2025-07-01 22:03:03,006 agent_manager 45849 6150696960 AgentManager inicializado con 6 agentes
INFO 2025-07-01 22:03:03,010 ai_service 45849 6150696960 Procesando consulta con OpenAI - Tokens: 1122
INFO 2025-07-01 22:03:09,441 _client 45849 6150696960 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 22:03:09,445 ai_service 45849 6150696960 Consulta procesada exitosamente en 6.44s
INFO 2025-07-01 22:03:09,446 agent_manager 45849 6150696960 Interacción procesada - Agente: content_creator, Query: 'Crea una ejercicio interactiva para enseñar cubo ...', Response time: 6.44s
INFO 2025-07-01 22:03:21,429 views 45849 12985643008 📋 Listando 5 documentos
INFO 2025-07-01 22:03:21,445 views 45849 12985643008 📋 Listando 5 documentos
WARNING 2025-07-01 22:03:51,985 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:03:51,985 agent_manager 45849 6133870592 ✅ Tutor Agent inicializado
WARNING 2025-07-01 22:03:51,991 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:03:51,992 agent_manager 45849 6133870592 ✅ Evaluator Agent inicializado
WARNING 2025-07-01 22:03:51,997 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:03:51,997 agent_manager 45849 6133870592 ✅ Counselor Agent inicializado
WARNING 2025-07-01 22:03:52,003 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:03:52,003 agent_manager 45849 6133870592 ✅ Curriculum Agent inicializado
WARNING 2025-07-01 22:03:52,008 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:03:52,008 agent_manager 45849 6133870592 ✅ Analytics Agent inicializado
WARNING 2025-07-01 22:03:52,013 ai_service 45849 6133870592 Claude API key no configurada
INFO 2025-07-01 22:03:52,013 agent_manager 45849 6133870592 ✅ Content Creator Agent inicializado
INFO 2025-07-01 22:03:52,013 agent_manager 45849 6133870592 AgentManager inicializado con 6 agentes
INFO 2025-07-01 22:03:52,016 ai_service 45849 6133870592 Procesando consulta con OpenAI - Tokens: 1126
INFO 2025-07-01 22:04:02,566 _client 45849 6133870592 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-01 22:04:02,568 ai_service 45849 6133870592 Consulta procesada exitosamente en 10.55s
INFO 2025-07-01 22:04:02,568 agent_manager 45849 6133870592 Interacción procesada - Agente: content_creator, Query: 'Crea una juego interactiva para enseñar Ecuaciones...', Response time: 10.55s
INFO 2025-07-02 14:26:32,276 autoreload 87446 8355503872 Watching for file changes with StatReloader
WARNING 2025-07-02 14:26:46,570 log 87446 6193311744 Not Found: /
INFO 2025-07-02 14:26:47,597 views 87446 6226964480 📋 Listando 5 documentos
INFO 2025-07-02 14:26:47,622 views 87446 6226964480 📋 Listando 5 documentos
INFO 2025-07-02 14:27:07,346 views 87446 6226964480 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-02 14:27:07,362 views 87446 6226964480 ✅ Estructura ya analizada para: 1G GD M1-M5 b.pdf
INFO 2025-07-02 14:27:07,368 views 87446 6210138112 📋 Listando 5 documentos
INFO 2025-07-02 14:27:07,370 views 87446 6226964480 🔍 Obteniendo estructura para documento: 58a881b8-5c24-4dc7-b395-1bb888fadd59
INFO 2025-07-02 14:27:07,383 views 87446 6226964480 ✅ Estructura ya analizada para: 1G GD M1-M5 b.pdf
INFO 2025-07-02 14:27:07,396 views 87446 6210138112 📋 Listando 5 documentos
WARNING 2025-07-02 14:27:29,611 ai_service 87446 6193311744 Claude API key no configurada
INFO 2025-07-02 14:27:29,611 agent_manager 87446 6193311744 ✅ Tutor Agent inicializado
WARNING 2025-07-02 14:27:29,616 ai_service 87446 6193311744 Claude API key no configurada
INFO 2025-07-02 14:27:29,617 agent_manager 87446 6193311744 ✅ Evaluator Agent inicializado
WARNING 2025-07-02 14:27:29,621 ai_service 87446 6193311744 Claude API key no configurada
INFO 2025-07-02 14:27:29,621 agent_manager 87446 6193311744 ✅ Counselor Agent inicializado
WARNING 2025-07-02 14:27:29,626 ai_service 87446 6193311744 Claude API key no configurada
INFO 2025-07-02 14:27:29,626 agent_manager 87446 6193311744 ✅ Curriculum Agent inicializado
WARNING 2025-07-02 14:27:29,631 ai_service 87446 6193311744 Claude API key no configurada
INFO 2025-07-02 14:27:29,631 agent_manager 87446 6193311744 ✅ Analytics Agent inicializado
WARNING 2025-07-02 14:27:29,638 ai_service 87446 6193311744 Claude API key no configurada
INFO 2025-07-02 14:27:29,638 agent_manager 87446 6193311744 ✅ Content Creator Agent inicializado
INFO 2025-07-02 14:27:29,638 agent_manager 87446 6193311744 AgentManager inicializado con 6 agentes
INFO 2025-07-02 14:27:29,726 SentenceTransformer 87446 6193311744 Use pytorch device_name: mps
INFO 2025-07-02 14:27:29,726 SentenceTransformer 87446 6193311744 Load pretrained SentenceTransformer: all-MiniLM-L6-v2
INFO 2025-07-02 14:27:34,959 enhanced_rag 87446 6193311744 Modelo de embeddings cargado: all-MiniLM-L6-v2
ERROR 2025-07-02 14:27:35,476 posthog 87446 6193311744 Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
INFO 2025-07-02 14:27:35,476 enhanced_rag 87446 6193311744 ChromaDB inicializado en: ./chroma_db
INFO 2025-07-02 14:27:35,478 conversation_memory 87446 6193311744 ConversationMemory inicializada para demo-user/tutor
ERROR 2025-07-02 14:27:35,482 conversation_memory 87446 6193311744 Error obteniendo contexto: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-02 14:27:35,908 enhanced_rag 87446 6193311744 No se encontraron documentos para el usuario demo-user
ERROR 2025-07-02 14:27:35,909 conversation_memory 87446 6193311744 Error obteniendo metadatos: Error 61 connecting to localhost:6379. Connection refused.
INFO 2025-07-02 14:27:35,909 agent_manager 87446 6193311744 Query routing: 'explicame el concepto...' -> tutor (score: 1.0)
INFO 2025-07-02 14:27:35,918 ai_service 87446 6193311744 Procesando consulta con OpenAI - Tokens: 802
INFO 2025-07-02 14:27:42,482 _client 87446 6193311744 HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
INFO 2025-07-02 14:27:42,490 ai_service 87446 6193311744 Consulta procesada exitosamente en 6.58s
INFO 2025-07-02 14:27:42,490 agent_manager 87446 6193311744 Interacción procesada - Agente: tutor, Query: 'explicame el concepto...', Response time: 6.58s
ERROR 2025-07-02 14:27:42,492 conversation_memory 87446 6193311744 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
ERROR 2025-07-02 14:27:42,492 conversation_memory 87446 6193311744 Error agregando mensaje: Error 61 connecting to localhost:6379. Connection refused.
WARNING 2025-07-02 14:28:01,388 ai_service 87446 13104295936 Claude API key no configurada
INFO 2025-07-02 14:28:01,388 agent_manager 87446 13104295936 ✅ Tutor Agent inicializado
WARNING 2025-07-02 14:28:01,396 ai_service 87446 13104295936 Claude API key no configurada
INFO 2025-07-02 14:28:01,396 agent_manager 87446 13104295936 ✅ Evaluator Agent inicializado
WARNING 2025-07-02 14:28:01,402 ai_service 87446 13104295936 Claude API key no configurada
INFO 2025-07-02 14:28:01,402 agent_manager 87446 13104295936 ✅ Counselor Agent inicializado
WARNING 2025-07-02 14:28:01,407 ai_service 87446 13104295936 Claude API key no configurada
INFO 2025-07-02 14:28:01,407 agent_manager 87446 13104295936 ✅ Curriculum Agent inicializado
WARNING 2025-07-02 14:28:01,412 ai_service 87446 13104295936 Claude API key no configurada
INFO 2025-07-02 14:28:01,412 agent_manager 87446 13104295936 ✅ Analytics Agent inicializado
WARNING 2025-07-02 14:28:01,417 ai_service 87446 13104295936 Claude API key no configurada
INFO 2025-07-02 14:28:01,417 agent_manager 87446 13104295936 ✅ Content Creator Agent inicializado
INFO 2025-07-02 14:28:01,418 agent_manager 87446 13104295936 AgentManager inicializado con 6 agentes
INFO 2025-07-02 14:28:01,429 ai_service 87446 13104295936 Procesando consulta con OpenAI - Tokens: 1125
